sample_id,fold,pdl_true,pdl_hat,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127,z_128,z_129,z_130,z_131,z_132,z_133,z_134,z_135,z_136,z_137,z_138,z_139,z_140,z_141,z_142,z_143,z_144,z_145,z_146,z_147,z_148,z_149,z_150,z_151,z_152,z_153,z_154,z_155,z_156,z_157,z_158,z_159,z_160,z_161,z_162,z_163,z_164,z_165,z_166,z_167,z_168,z_169,z_170,z_171,z_172,z_173,z_174,z_175,z_176,z_177,z_178,z_179,z_180,z_181,z_182,z_183,z_184,z_185,z_186,z_187,z_188,z_189,z_190,z_191,z_192,z_193,z_194,z_195,z_196,z_197,z_198,z_199,z_200,z_201,z_202,z_203,z_204,z_205,z_206,z_207,z_208,z_209,z_210,z_211,z_212,z_213,z_214,z_215,z_216,z_217,z_218,z_219,z_220,z_221,z_222,z_223,z_224,z_225,z_226,z_227,z_228,z_229,z_230,z_231,z_232,z_233,z_234,z_235,z_236,z_237,z_238,z_239,z_240,z_241,z_242,z_243,z_244,z_245,z_246,z_247,z_248,z_249,z_250,z_251,z_252,z_253,z_254,z_255
318,0,0.22235209,0.10977685,0.75527674,-0.2575644,-1.7066228,-0.63564014,0.09755556,-0.47087485,0.29729933,1.3549337,0.9052188,-0.149628,-1.0324513,1.3911283,0.6230739,0.14968085,0.37846473,-1.1347809,-0.95552564,0.8468245,-0.2143599,0.5419675,2.5737717,1.3301497,-2.2832,2.2352197,1.0406935,1.132721,-0.16325839,1.260931,0.54881346,-0.5437666,0.8502473,2.172813,2.674203,1.9739044,-0.4952066,-2.3797066,-3.649057,-0.10384946,0.27903068,-1.1787542,-0.14836611,-0.60486865,0.68665284,1.7174013,2.0376704,-0.7167733,1.1127424,1.6260996,-0.9135523,-0.48452678,-2.678248,2.9481657,-0.31652322,2.479858,-0.16365895,0.31821176,-0.41802007,0.914532,2.336366,-0.04826719,1.1311648,1.3768134,-0.040516336,-0.32489535,-0.89638406,1.7403791,2.4384913,0.9780762,0.5771435,-0.5967108,-0.03944486,3.8668997,0.3346977,0.9959744,-2.436463,-0.42797467,0.13990408,1.9786718,3.1656957,1.2785684,0.7063341,1.3269222,-1.5283724,-2.5251694,1.6446859,2.507307,1.0590811,0.11884339,2.8033094,-0.15617147,-2.5848372,-1.8111182,1.1440871,1.5845672,-3.7041264,-1.6934243,0.92107195,-0.40681902,-1.8133636,0.0022089668,1.669975,0.6506345,-1.7385125,0.26044688,-0.70562196,-0.6387453,0.32522318,2.7698603,0.90428233,0.9202815,1.0046,-0.39628777,-0.69935673,0.8493613,1.0162015,-1.6584382,-0.57210433,-2.3871748,-0.2183478,0.06141959,0.5367062,-0.17718408,-1.7991546,-1.2430276,0.0422874,-1.5429122,-0.22493649,-0.49976915,2.303503,-1.1043191,1.7564718,-0.3190214,0.38177627,1.8426152,-1.2202717,-1.1414802,-0.9621099,-2.103646,-0.53552526,1.4179695,1.9607308,0.82515746,-1.0619498,-1.1389483,-0.104381554,-1.2189687,-0.014832265,-0.074289866,-1.0024648,-1.6843265,-0.9362858,-0.36180186,0.32049727,-1.2303046,0.008165557,-0.2595922,-0.080137976,-0.24114747,0.68040806,-3.0505505,-2.0653136,-3.4698977,1.7952749,-0.85769254,-0.8775661,-0.17892066,2.1048658,0.8451084,-0.5310041,0.5922279,1.8263575,-1.2242116,1.0042008,0.8079102,0.4438813,-0.4969187,0.84343255,0.7885894,0.3081251,-1.793579,-0.73235065,1.1587452,2.0038056,-0.058848053,-1.2467104,-2.3075273,-2.5221324,-2.3334103,0.26834598,2.979339,0.31042856,0.7864172,2.1031735,0.04850457,-3.3879128,0.3256483,0.31369996,-1.3126484,0.56679034,0.51385486,1.4625098,-0.69406015,0.51481146,-0.9621178,-0.55666745,2.3517745,-0.79771465,2.5925643,1.1470273,1.2883449,-2.4889085,-0.192521,-0.07455822,-3.0632217,-0.7493334,-0.7710338,0.36459833,1.3209631,2.3078578,-1.2265168,0.6352916,-0.5834433,-0.5188408,-0.11709577,0.22168724,1.9976184,0.792953,0.3888946,0.63484454,-2.998227,1.2625655,0.799644,-1.3211459,-1.1031866,0.9254494,2.1068423,2.2935007,-0.8146814,-0.5058235,0.09745826,-0.11723283,1.2629939,-1.4281176,-0.7798471,-0.41686007,1.5275937,0.10793595,-0.14882044,0.67611295,-2.0687876,-2.0151136,-3.5453718,-0.5176029,-0.066502415,0.8977161,0.93878675
321,0,0.37720963,0.21551415,0.88959795,0.13398325,-1.2097255,-0.7524235,0.21951316,-0.8771958,0.122403935,1.2716451,0.40340006,-0.14332841,-0.19696331,1.0707853,0.69692177,0.03527283,0.07415212,-0.9417263,-0.7686546,0.60453796,-0.45916423,0.5071858,2.1029267,0.5958314,-1.7767856,1.9281757,0.81772304,1.0498004,-0.13962498,0.5438026,0.0835913,-0.35838395,0.6633387,1.6718794,2.344384,1.3493022,-0.13484007,-2.1859465,-2.752418,0.38716677,0.36179182,-0.40656307,0.36756217,-0.96783924,0.67093146,1.4515792,1.5446604,-0.46251878,0.15597372,1.7165915,-0.9707496,-0.3272404,-2.1892276,2.2060416,-0.86027807,1.9355662,-0.4389939,0.2650566,-0.19966519,0.79502815,1.9386026,-0.19827043,0.53460306,1.1559367,-0.11761412,-0.57710385,-0.84180945,1.0887568,1.5256695,0.9553385,0.7674504,-0.40509146,0.052262112,3.3264809,0.4948661,1.2284361,-2.3424432,-0.7762908,0.5115408,1.8822944,3.1469762,0.6527858,0.8068871,1.1568457,-1.6449295,-1.8911167,1.2206869,1.6863248,1.0301697,0.13910224,2.1545312,0.09420979,-2.3188002,-0.9648186,1.2036492,1.1757371,-3.0279615,-1.7334237,1.0558615,0.21813373,-1.2289865,0.5518331,0.9561725,0.84007376,-1.4759306,0.3611614,-0.70790297,-0.8058128,0.23134625,2.3564656,0.70282054,0.21175584,1.1167097,-0.3533977,-0.45323533,0.8674629,1.100283,-1.47231,-0.70063823,-2.41453,-0.46651888,0.10378686,1.0448192,0.1872023,-1.3320674,-0.94420403,-0.25810856,-1.8662795,-0.16483943,-0.52384526,1.6315839,-1.3782697,1.6731925,-0.35718077,0.078539066,1.5911878,-0.97103834,-1.2470169,-0.94614136,-1.8565792,-0.44541407,1.1940076,0.86016566,0.78520507,-0.83462256,-0.9016795,-0.4030099,-0.973733,-0.31722295,-0.18246481,-0.7975876,-1.5544182,-0.9198774,-0.10589093,0.58731145,-1.168884,0.0077572893,0.05285418,0.10054893,0.1837621,1.090953,-2.3283517,-1.6392837,-2.419191,1.2923615,-0.9163561,-0.13124993,-0.18339628,1.787671,0.8779158,-0.6266881,-0.105305895,1.3189118,-1.3821974,0.7965331,0.9272109,0.35451406,-0.1356363,1.0377607,0.54996085,0.27940097,-1.4802653,-0.07658094,0.69600946,1.2259126,-0.40732273,-1.0856417,-2.2354603,-2.0091553,-2.529513,0.25968686,2.5880542,0.06885902,0.1722954,1.7330431,0.28545943,-2.9132998,0.07259349,0.34996873,-1.1338847,0.6198798,0.2521372,1.5142978,-0.04042412,0.40951762,-1.1564846,-0.5618207,1.8617247,-0.18309,2.1142223,0.9046775,0.8694172,-2.3748722,-0.0806185,-0.09106389,-2.3067098,-0.7340757,-0.5771864,-0.11861295,0.9963635,2.2704918,-0.428035,0.50098956,-0.3252465,-0.47677073,-0.1836483,0.28142834,1.4067967,0.8535139,0.21531014,0.41888857,-2.6737287,0.76693195,0.8370319,-1.2815518,-0.579832,0.7664131,1.7950495,1.928693,-0.45014384,-0.61458135,-0.6335107,-0.3448172,0.9646463,-0.8544716,-0.2230075,-0.57258296,1.4803398,-0.16182263,0.059015494,0.46682987,-1.7703167,-1.7117976,-3.0217352,-0.46214706,-0.29173285,0.46342307,0.45184228
324,0,0.51628923,0.3169388,0.84030765,0.3700072,-0.6358186,-0.81117433,0.35011968,-0.96641755,0.032190144,1.4259865,0.37543976,0.11977917,0.23474959,0.6452175,0.5688071,0.7652537,-0.053661343,-0.6384264,-0.2189877,0.25519356,-1.3196288,0.49689567,1.960902,0.1269503,-1.7434088,1.5248773,0.4669839,1.4883134,-0.17538746,0.6080911,-0.10916949,-0.1102814,0.009023307,1.0377215,1.9687436,0.7984925,-0.1604568,-1.9702859,-1.5849211,0.60798025,0.5402382,-0.03902579,0.54631233,-1.150017,-0.027999166,0.7878074,1.0896235,-0.20657483,-0.22154064,0.8239335,-1.2533505,-0.19350752,-0.9928244,1.6321741,-1.2394279,1.3541752,-0.36116478,-0.1481217,-0.14122672,0.7106426,1.1661264,-0.63789797,-0.06314376,0.6464382,-0.5003499,-1.129888,-0.56310904,0.48593026,0.29071414,0.9024498,0.6495684,-0.28500745,0.43719184,3.0645313,0.39650682,1.4740165,-1.9323483,-0.8920102,1.0357549,1.5844456,3.214052,0.06239386,0.6614884,1.1037081,-1.5807054,-0.9835251,0.50600624,0.8901666,0.73374546,0.11679016,1.382815,-0.16137473,-2.0969584,-0.30420348,1.46514,0.712741,-2.3418524,-1.5279429,0.65540206,0.3567749,-1.002553,0.77263415,0.49374053,0.713152,-1.1244528,0.28322732,-0.8940669,-1.1831211,0.27750492,1.8095145,0.9813132,0.10941832,0.7489032,-0.40012276,-0.3851489,0.7470221,0.9636244,-1.39033,-1.151868,-1.9328471,-0.34276658,0.0419489,1.1073543,0.21066517,-0.6913748,-0.5811061,-0.12868655,-2.0471413,-0.12290692,-0.55335355,1.4992483,-1.809623,1.6299883,-0.39717758,0.15109228,1.4472053,-0.060639225,-1.259906,-1.1223876,-1.1298795,-0.11963925,0.7765352,0.2622594,0.77136606,-0.16493317,-0.80629957,-0.8293111,-0.57222193,-0.99794084,-0.2858347,-0.45038432,-0.7853025,-1.2664332,0.22024333,0.50376105,-1.2361382,0.018143233,0.16087395,-0.08546053,0.26510045,0.6645412,-1.670389,-0.87262017,-1.2627507,0.96785337,-0.61061674,0.24762344,-0.16169456,1.0299156,0.18616362,-0.9526727,-0.77940214,1.0223979,-1.1396106,0.42608836,0.739019,0.34484896,0.25363022,0.78217494,0.36934745,0.23795423,-1.1430694,-0.02370936,-0.32279962,0.37386087,-0.5822761,-0.8461994,-1.7507693,-1.625816,-2.1592512,0.655675,1.7745973,-0.054710466,0.10110091,1.3205283,-0.054540336,-2.8874083,-0.22613509,0.34763187,-1.1443799,0.9678862,0.17024268,1.421159,0.38673788,0.65682065,-0.920067,-0.43114573,1.3829495,0.17078601,2.099929,1.0504869,0.66722375,-2.1950912,-0.005563736,-0.25613716,-1.6980807,-0.6742796,-0.39887863,-0.01636406,0.6734661,1.9212362,-0.015905177,-0.13811478,-0.022308527,-0.61452377,-0.3633288,0.23673862,0.33878475,0.6512857,0.06020427,0.38272882,-2.0289006,0.47331378,0.9770929,-0.6535055,-0.08588216,0.62662446,1.1852058,2.063099,-0.2192403,-0.33817768,-1.285427,-0.34970385,0.44454727,-0.049860515,0.003797084,-0.59647053,1.0042647,-0.35251707,0.22945042,0.02226514,-1.132336,-1.3474545,-2.4782267,0.39727277,-0.1465003,0.18341923,0.40545335
327,0,0.62673485,0.41579086,0.8487377,0.47602493,-0.39932162,-0.9818119,-0.0084636845,-1.0128841,0.033133715,1.4907079,0.023406444,0.15078339,0.74307,0.31295243,0.9067626,0.9604055,-0.24147546,-0.65586966,0.0017530508,0.36591664,-1.1102475,0.5263508,1.9550282,-0.14002869,-1.7617402,1.4129503,0.2110687,1.6551538,-0.27313706,0.33232567,-0.22148994,-0.2501007,-0.11539768,0.7686576,1.9302737,0.6898296,0.0662038,-1.9538087,-1.1515145,0.82839626,0.5861038,0.26254323,0.982229,-1.2212168,-0.13826036,0.6423157,0.8271235,0.03814894,-1.0016435,0.87087417,-1.3333118,-0.011824422,-0.6535811,1.8170938,-1.6526176,1.292865,-0.7122575,-0.006695221,-0.03941608,0.73695683,1.1694492,-0.59265023,-0.13388897,0.95019674,-0.40456888,-1.2809885,-0.39204857,0.19013694,-0.15639922,0.98169476,1.0321108,-0.17732891,0.66448426,2.9126253,0.29941103,1.6468675,-1.8289953,-1.0512199,1.1033885,1.9317224,3.4075682,-0.14051948,0.77220285,1.4274577,-1.7963921,-0.8527704,0.42226058,0.57297176,0.7400056,0.24488851,1.5544693,0.00602644,-1.8602989,0.06579963,1.9463546,0.44197413,-2.465385,-1.7984782,0.6811718,0.43170255,-0.704725,1.2361692,0.03745327,1.1486462,-1.0065699,0.5601702,-0.79515237,-1.062186,0.23680884,1.7251714,1.062421,-0.29927596,0.78071547,-0.37615532,-0.21127433,0.62609255,1.1271279,-1.354391,-0.92513025,-1.8677586,-0.7469652,0.10021259,0.91650367,0.49161968,-0.4706703,-0.63689566,-0.07365297,-2.3968103,0.26951995,-0.5408354,1.2320653,-2.2606316,1.969819,-0.20242207,-0.37241256,1.2862839,-0.13977322,-1.2212919,-1.3185205,-0.84429884,-0.28201118,0.9985244,-0.47401106,0.8100584,-0.07647432,-1.1181685,-1.0992686,-0.40180755,-1.0897619,-0.3280909,-0.4946588,-0.6986604,-1.275054,0.19941002,0.7411714,-1.212738,0.17862272,0.33445433,0.26441413,0.5633574,0.79871076,-1.5319437,-0.8095148,-1.196215,0.66593474,-0.88223624,0.65084153,-0.27545628,0.7503386,-0.01684342,-0.96856,-1.1598635,1.0900568,-1.2514957,0.01749715,0.700753,0.39905706,0.5017946,0.97920614,0.20966426,0.08413508,-0.90922916,0.08962583,-0.69779885,0.19834046,-0.7749482,-0.48771,-1.7638307,-1.5952492,-2.474721,0.9596471,1.5987445,-0.36047268,0.03789909,1.4925646,-0.05809189,-3.0725489,-0.14941508,0.48237228,-1.0259161,1.1009603,0.21199666,1.5811404,0.87204635,1.0613463,-0.88760597,-0.16366927,1.2602695,0.41317773,2.0324988,0.75635636,0.61251193,-2.2734787,-0.06694919,-0.23419811,-1.3935544,-0.4794938,-0.11160271,0.08894801,0.4251391,1.8876497,0.42032027,-0.109720916,-0.02642761,-0.6140468,-0.32279837,0.2463432,0.21178937,0.6709602,0.102348365,0.02242804,-2.4719255,0.411243,1.0029379,-0.31895784,0.5330277,0.6347784,1.1205097,1.7503456,-0.09157737,-0.14611039,-1.5949867,-0.5611518,0.57163525,0.2759658,0.42203063,-0.6109626,0.93637216,-0.400989,0.20704845,0.1458999,-1.0537641,-1.3997009,-2.067297,0.54936,-0.15858245,0.5526478,0.070121646
330,0,0.7180424,0.50674254,1.4356669,0.4844447,-0.1104573,-1.1623647,0.059606366,-1.0574361,0.010340583,2.051084,-0.60660404,0.29147848,0.88569784,0.072310805,0.81780547,1.1158403,-0.49382013,-0.21334998,0.41934726,0.34470275,-1.1366816,0.7226925,2.054466,-0.4138277,-2.0795274,1.7004714,-0.3036027,2.0276787,-0.14348282,0.49225765,-0.19712129,-0.076577246,-0.3337225,0.99069625,2.2104475,0.5934373,-0.24839225,-2.3356555,-1.0996825,1.2200482,0.80746603,0.16306697,1.0243679,-1.0104542,-0.14927486,0.7611571,0.26921934,-0.22949058,-1.1379396,0.37792897,-1.741347,0.11597185,-0.024517901,1.6665443,-1.6732918,1.1580538,-0.8762387,-0.5790591,-0.41351762,0.8462777,1.2187119,-0.6536053,-0.15730156,1.0219004,-0.6810103,-1.8025979,0.10149751,0.13005275,-0.5799701,0.91183573,1.1891574,-0.37070122,0.6566437,3.179341,0.5906327,1.7782227,-1.9986409,-1.327748,0.9102958,2.331591,3.8504164,-0.36547878,0.70280033,2.1182451,-1.9067149,-0.7693615,0.0064129066,0.40854323,0.7120343,0.4529055,1.2286406,0.20938873,-2.1497903,0.38296664,2.6470034,0.3386759,-2.2618918,-2.3827286,0.4815043,0.23902425,-0.7616237,1.5846845,-0.12891097,1.3608943,-1.3184248,0.4399597,-1.064391,-1.4349318,0.28800654,1.6854335,1.2672014,-0.6791808,0.5577088,-0.4364007,-0.1683479,0.5861563,1.7176399,-1.4377213,-1.3228562,-2.0079181,-0.5193661,-0.036724053,1.0114205,0.8350064,0.04704916,-0.877534,0.120009765,-2.696406,0.6072674,-0.5765768,1.2755612,-2.8553286,2.1731362,0.14180684,-0.6963094,1.4640446,-0.56425184,-1.5580733,-1.5171719,-0.31811616,-0.44175017,1.3783916,-1.1764456,1.1570625,0.31293708,-1.5897813,-1.6318418,0.040022835,-1.925617,-0.17417328,-0.58327377,-0.3430734,-1.2584968,0.4285197,0.79911596,-1.4189107,0.3850092,0.5707768,0.20039257,0.487409,0.7461474,-1.8146081,-0.58348966,-1.2862588,0.41121492,-0.86716616,0.6459872,-0.8848747,0.55963635,-0.11339461,-1.254606,-1.5930943,1.0000381,-1.430094,-0.38799596,0.8099377,0.43806738,0.53844285,1.0105236,0.0056647547,-0.2918335,-0.7925304,-0.09312321,-1.3170364,-0.18770118,-0.978322,-0.27014226,-1.6565235,-1.724603,-2.692915,0.91052073,1.1375654,-0.38129887,0.47257608,1.8133547,-0.05531206,-3.34946,-0.19493519,0.7063289,-1.2869412,1.2459477,-0.22494869,1.7393281,1.3917552,1.6933048,-0.8359654,0.020255927,1.0432733,0.37185255,2.5234697,1.0947421,0.68950254,-2.5369196,0.18315655,0.06808453,-1.6549963,-0.34025827,0.54835176,0.6324623,0.2412028,1.9495888,0.7228931,-0.43810877,0.28243658,-1.0276508,-0.37055364,-0.0022213086,-0.17359383,0.6011236,-0.19444874,0.23112072,-2.443074,0.1715499,0.78002876,-0.03102749,0.94113183,0.86883366,1.182978,2.2328377,0.021474611,0.04552611,-2.3586748,-0.41106185,0.38913906,0.65682757,0.4965652,-0.81597745,0.6230791,-0.18448572,0.4233752,-0.1551995,-0.72839785,-1.6285037,-1.6701568,1.134487,0.105751604,1.2435509,-0.2512583
333,0,0.78115416,0.5408507,1.5916706,0.08987132,-0.110639185,-1.5900805,-0.0313354,-0.85139465,-0.07782811,2.334204,-0.76617056,0.3228133,1.2654034,0.056711998,0.8691469,1.2116052,-0.6791615,-0.22775158,0.41857922,0.16161299,-0.99153435,0.86907506,1.8366868,-0.1629152,-2.0904443,1.9297289,-0.17423528,2.3190105,-0.12733789,0.6736698,-0.6070198,0.0046586636,-0.34954584,1.0749078,2.3272743,0.51054907,-0.19463165,-2.0889587,-1.1789917,1.0762656,0.84535694,0.4291387,1.2496822,-1.0524927,-0.031005599,0.69108284,0.35901135,-0.1696008,-1.2803978,0.031062182,-2.273023,0.39374042,0.1525966,1.9638782,-1.7265763,1.2874782,-1.1325554,-0.44611347,-0.5140806,0.6261117,1.2084543,-0.5289755,0.08579546,1.2268702,-0.8013851,-2.11888,0.0362306,-0.021409074,-0.4435356,1.1377373,1.3115551,-0.32438087,0.46088937,3.208412,0.7667817,1.5195524,-1.889625,-1.6474658,0.62071985,2.4802752,3.7992756,-0.5406058,0.7455182,2.3117208,-2.1667278,-0.8105503,-0.2635401,0.3428055,0.65902656,0.5892275,1.173553,0.66648966,-2.2412558,0.4418013,3.0219805,0.23861322,-2.5018563,-2.440173,0.4293977,0.2676956,-0.52523464,1.4530444,-0.10061076,1.7370212,-1.4105651,0.17597829,-0.787767,-1.3922012,0.22346613,1.5940944,1.5099559,-0.58793384,0.2995079,-0.43694547,-0.05303914,0.43260598,2.096304,-1.4641216,-1.5314535,-2.2260177,-0.7378142,-0.22228952,1.0035932,0.99903536,0.28018185,-1.1795756,0.3511663,-2.9684224,1.0100194,-0.6541296,1.4628587,-2.6968272,2.3164246,0.20023511,-1.087634,1.2779651,-0.85820454,-1.9616663,-1.5464754,-0.34954807,-0.50332606,1.5791446,-1.4271618,1.2052592,0.26477215,-1.973423,-1.6954782,0.21915045,-2.1724327,-0.35918102,-0.68423253,-0.7228741,-1.3389065,0.2607607,0.6244441,-1.4293817,0.39392093,0.8077391,0.06355686,0.44172436,0.55349636,-1.770265,-0.543831,-1.44731,0.434385,-1.244056,0.5962743,-1.1786582,0.42355663,-0.07590382,-1.2445155,-1.9607646,0.99288726,-1.4879537,-0.5915833,0.78155535,0.13016936,0.5061044,0.9141697,-0.058666877,-0.74762917,-0.87260044,-0.43942928,-1.4929368,-0.66575056,-1.1517838,-0.13088529,-1.5053028,-1.6552666,-2.5998323,0.77893126,1.0207169,-0.14302826,0.36972708,2.130996,0.11569458,-3.3415737,-0.36574757,0.80421686,-1.3616214,1.2299793,-0.099007905,1.7385015,1.5956659,1.726199,-0.7948025,0.034674026,1.0306491,0.29593638,2.6336002,0.90564704,0.9401513,-2.7077637,-0.054226667,-0.011927595,-1.7313876,-0.30678815,0.85017294,0.6987689,0.18133166,1.8098412,0.7486934,-0.45283732,0.5050395,-1.0736223,-0.061150216,-0.2005569,-0.16978332,0.5909237,0.08358922,0.51891416,-2.6681707,0.56162596,0.62126327,0.097913206,0.9095095,0.7964538,1.2290618,2.6568186,-0.04171594,0.009216443,-2.4217374,-0.46342435,0.3325976,0.78642654,0.48265156,-1.1784909,0.8163754,0.14513871,0.35027468,-0.21011974,-0.97820675,-1.653832,-1.4673296,1.0784732,0.18328835,1.5236132,-0.50835174
336,0,0.828634,0.57858783,1.8654385,0.2387232,-0.24547507,-2.264958,-0.4928976,-0.880816,-0.5153685,2.5839527,-1.0567222,0.27456033,1.4470083,-0.24648423,0.88368237,1.0348144,-0.47160825,-0.33483642,0.7068256,0.20735049,-1.0367172,0.70110047,1.669648,-0.13600399,-1.7939107,2.2349856,-0.10641449,2.662998,-0.17409806,0.3590032,-0.8718632,0.08668761,-0.70085806,1.031367,2.30575,0.25119582,-0.1934537,-1.6618453,-1.0504886,1.2548516,0.920446,0.8661188,1.0749222,-1.0220233,-0.55855876,0.829703,0.04157453,0.26242048,-1.7273704,0.15260522,-1.9723203,0.5513604,0.7148218,1.7493039,-1.5536268,1.5093408,-1.3555392,-0.2480082,-0.44452223,0.8004848,0.85957694,-0.4882674,0.35171118,1.5198685,-0.38483864,-2.537633,0.08308891,-0.10519843,-0.7055216,0.9558667,0.71425277,-0.45587146,0.38498825,3.193443,0.6553186,1.5516728,-1.6854246,-1.5646925,0.26355445,2.4927475,4.0351295,-0.5472281,1.0554706,2.9565995,-2.49255,-0.8887352,-0.5048064,0.3280665,0.61889875,0.5149185,1.2902627,1.2607034,-1.8444659,0.7723274,2.9809864,0.088289365,-2.393528,-2.6522143,0.82674843,0.79676294,-0.65672517,1.5648378,-0.5266725,1.8883493,-1.9290215,0.52020544,-0.2904855,-1.53557,0.22576478,1.5423621,1.731928,-0.54918605,0.65616566,-0.19678114,-0.18281688,0.61207926,2.1976469,-1.5650915,-1.4044409,-2.4748127,-0.7404773,-0.4092606,0.97677505,1.5949826,0.08243467,-1.2761643,0.08530006,-3.2542708,1.2209637,-0.48355412,1.2388507,-2.8617527,2.213852,0.22184302,-1.1442463,1.3001273,-1.3310506,-1.7889165,-1.3064357,-0.24751577,-0.31027427,1.6743854,-1.9502549,1.088879,0.4044647,-1.9467596,-1.9992768,0.49891758,-2.1468015,-0.4143171,-0.9626011,-0.72048503,-1.6705221,0.64786845,0.6072275,-1.358373,0.61092013,1.1445634,-0.017762264,0.34611964,0.5301004,-1.4264185,-0.9941277,-1.3682898,0.0022511818,-1.5797415,0.8037797,-1.3235052,0.5265525,-0.19700882,-1.3056537,-2.2253902,0.6803743,-1.4894749,-1.0038881,1.0383654,-0.36370802,0.53235596,1.3909409,0.34260577,-0.91326934,-0.8926472,-0.4895318,-1.2385093,-0.30125186,-1.7829381,0.15599062,-1.1925839,-1.3689942,-2.5131676,0.5310235,1.1988372,-0.36446697,0.50537586,2.0136433,0.5918099,-2.9266083,-0.426824,1.1265923,-1.3247346,1.2523539,-0.14495732,2.065932,1.5810986,1.9253037,-1.173529,-0.22764318,0.6500632,0.56357646,2.758259,0.6159215,0.34413928,-2.6364188,0.039055675,-0.221788,-1.9545168,0.05462228,1.4623324,0.7697442,-0.1743707,1.8632182,1.0451435,-0.22043878,0.6810539,-1.0750425,-0.072668225,-0.53003734,0.13837376,0.60861135,0.14156416,0.21277335,-2.5437522,0.66927886,0.38991773,0.11780682,0.7954566,0.6013962,1.3125873,2.9773023,0.03644889,0.3828662,-2.669333,-0.6664583,0.40873432,1.2327482,0.47057366,-1.4434085,0.9176375,0.19506869,0.44239834,-0.04297481,-0.80534446,-1.9611521,-1.4223776,1.294532,0.19823638,1.5449758,-0.9620451
